Herd1 Herd2 SumAsq
8250 10 25 7933.29000127901
8251 10 94 7569.23117889698
8252 10 43 11664.5385345944
8253 10 27 9438.92313227296
8254 10 88 12850.6818337521
8255 10 57 12728.2496621081
8256 10 56 12766.0593126254
8257 10 21 5961.19240132111
8258 10 97 6798.15372016313
8259 10 76 12087.9972296489
8260 10 11 16051.4564518946
8261 10 3 10581.3588246081
8262 10 86 14623.9476065552
8263 10 18 14806.418511429
8264 10 49 12782.6524803557
8265 10 55 14067.146991585
8266 10 70 14176.2456189688
8267 10 80 8278.90133358436
8268 10 69 11573.3323200521
8269 10 95 5966.83879655117
8270 10 64 12323.5410268016
8271 10 8 9061.67505979936
8272 10 74 7168.92673424302
8273 10 32 13277.2711353227
8274 10 83 6734.84305575743
8275 10 29 14372.4712509685
8276 10 93 7947.39444051888
8277 10 72 10154.867233861
8278 10 100 9691.41992392725
8279 10 99 9404.51167346373
8280 10 22 9196.91661319184
8281 10 58 10974.8225945288
8282 10 96 13974.3939003271
8283 10 17 10251.7921325819
8284 10 10 2168.11756328833
8285 10 6 11562.1571753871
8286 10 4 6059.12008397958
8287 10 5 5821.54378818555
8288 10 79 10012.5170833365
8289 10 38 12702.7821516706
8290 10 54 7661.68658438903
8291 10 47 9561.36771358754
8292 10 52 9028.00315242974
8293 10 50 21830.5836775215
8294 10 16 12675.5548789644
8295 10 85 18573.7485981408
8296 10 45 30226.3675199196
8297 10 44 15170.161568661
8298 10 31 15538.7145238397
8299 10 2 12066.0938082833
8300 10 84 17718.9571348596
8301 10 23 11740.1459662623
8302 6 82 28039.6682553861
8303 6 20 14580.3250405064
8304 6 12 17754.4017833064
8305 6 60 13457.5461299163
8306 6 24 9644.32855847781
8307 6 98 10941.8702420998
8308 6 37 21409.0536317744
8309 6 19 19074.4270839558
8310 6 28 16093.6057709158
8311 6 35 10962.5430760931
8312 6 48 13619.1800514612
8313 6 14 9808.21661271611
8314 6 30 13897.5345009534
8315 6 67 10009.9303800223
8316 6 33 13149.6233102888
8317 6 42 11441.9026311806
8318 6 87 8540.36724449839
8319 6 65 13234.3605173234
8320 6 77 27508.7016920558
8321 6 75 11376.6482611593
8322 6 78 17178.5097117614
8323 6 13 17228.2629626876
8324 6 73 21316.8981390798
8325 6 34 15670.0081076696
8326 6 39 9897.17505068381
8327 6 89 9747.98109526942
8328 6 81 11799.3806489933
8329 6 68 14557.675259905
8330 6 40 10420.1066884488
8331 6 91 9676.65961616955
8332 6 66 10598.6292415392
8333 6 61 16646.4835967496
8334 6 7 10486.0651980424
8335 6 46 14829.7786051313
8336 6 92 26548.2321311325
8337 6 63 22379.2450734281
8338 6 53 11935.8187662856
8339 6 41 12101.5546777424
8340 6 71 10410.9834018484
8341 6 62 12361.0809646767
8342 6 90 16372.802253264
8343 6 26 9158.13762869672
8344 6 59 11372.5346264981
8345 6 15 9702.25139437974
8346 6 9 16492.9497517635
8347 6 36 15589.2842802233
8348 6 1 17819.2817890601
8349 6 51 16450.7844109056
8350 6 25 11000.369289724
8351 6 94 10576.8889733518
8352 6 43 15331.7155867267
8353 6 27 12759.1453176898
8354 6 88 16697.0812013272
8355 6 57 16554.0512228204
8356 6 56 16583.0667657453
8357 6 21 8661.14679196542
8358 6 97 9664.30800747853
8359 6 76 15818.2974615691
8360 6 11 20321.6946174659
8361 6 3 14087.7336984596
8362 6 86 18708.9684642382
8363 6 18 18895.8799237673
8364 6 49 16616.0720231457
8365 6 55 18079.8575621423
8366 6 70 18193.1146509844
8367 6 80 11411.1326710346
8368 6 69 15219.0897995687
8369 6 95 8660.98920296417
8370 6 64 16085.5379616818
8371 6 8 12314.6040729799
8372 6 74 10099.3797314601
8373 6 32 17185.4532317665
8374 6 83 9597.89357637354
8375 6 29 18437.0706488081
8376 6 93 11016.9446762383
8377 6 72 13591.7312534204
8378 6 100 13059.4893862021
8379 6 99 12737.5224762215
8380 6 22 12483.274044749
8381 6 58 14548.0611926705
8382 6 96 17967.4487341461
8383 6 17 13713.1151009426
8384 6 10 11562.1571753871
8385 6 6 3895.36601369618
8386 6 4 8780.39590404261
8387 6 5 8490.03412563791
8388 6 79 13431.8599882954
8389 6 38 16507.4911261621
8390 6 54 10678.7410191529
8391 6 47 12906.573169341
8392 6 52 12275.428606566
8393 6 50 26753.882928797
8394 6 16 16497.7028976801
8395 6 85 23133.1791938706
8396 6 45 35981.479546151
8397 6 44 19310.7903134966
8398 6 31 19743.3139276273
8399 6 2 15793.1558562544
8400 6 84 22167.2857078655
8401 6 23 15415.6750457748
8402 4 82 18995.984350644
8403 4 20 8306.85041777232
8404 4 12 10745.4601278339
8405 4 60 7471.05007351615
8406 4 24 4700.09081688733
8407 4 98 5621.96322254038
8408 4 37 13623.5803529897
8409 4 19 11770.6994114918
8410 4 28 9466.94206129321
8411 4 35 5630.62182159698
8412 4 48 7574.25519067993
8413 4 14 4817.11771334469
8414 4 30 7790.37810027306
8415 4 67 4964.07797650544
8416 4 33 7235.2688106131
8417 4 42 5990.77272635077
8418 4 87 3939.62386582675
8419 4 65 7291.8794751477
8420 4 77 18564.510231783
8421 4 75 5929.14082115497
8422 4 78 10297.0786381446
8423 4 13 10334.3564389573
8424 4 73 13536.4084134521
8425 4 34 9132.98252480029
8426 4 39 4879.10442120522
8427 4 89 4771.95770244317
8428 4 81 6242.34379659589
8429 4 68 8284.13203589643
8430 4 40 5251.27860121977
8431 4 91 4726.68468991418
8432 4 66 5372.67870211366
8433 4 61 9870.16112855556
8434 4 7 5301.91884076332
8435 4 46 8490.33220933151
8436 4 92 17777.466767292
8437 4 63 14402.7204415765
8438 4 53 6349.29670040281
8439 4 41 6463.3875668415
8440 4 71 5246.47691351599
8441 4 62 6650.52567307208
8442 4 90 9662.13398288569
8443 4 26 4362.46099818909
8444 4 59 5922.33842523305
8445 4 15 4744.03403360168
8446 4 9 9749.05245640247
8447 4 36 9067.70144946392
8448 4 1 10775.7761612637
8449 4 51 9730.74328330062
8450 4 25 5662.68030745309
8451 4 94 5353.0264812212
8452 4 43 8866.85238759353
8453 4 27 6938.59521957407
8454 4 88 9902.27250865799
8455 4 57 9804.7729041515
8456 4 56 9839.15338383807
8457 4 21 4022.32531719155
8458 4 97 4713.35153996868
8459 4 76 9244.90296603363
8460 4 11 12754.3599646271
8461 4 3 7925.21366044592
8462 4 86 11481.3696687516
8463 4 18 11626.8173942965
8464 4 49 9841.5556295144
8465 4 55 10975.286926077
8466 4 70 11065.6402203179
8467 4 80 5956.4083135248
8468 4 69 8791.58158350157
8469 4 95 4016.08414400818
8470 4 64 9441.21531363249
8471 4 8 6612.48483736432
8472 4 74 5015.93733620137
8473 4 32 10283.9632406037
8474 4 83 4656.47595876116
8475 4 29 11255.2900770032
8476 4 93 5679.82649605887
8477 4 72 7554.14579585785
8478 4 100 7158.2591038698
8479 4 99 6917.42056382794
8480 4 22 6733.78611479371
8481 4 58 8269.05008747684
8482 4 96 10898.9162122642
8483 4 17 7650.3366154002
8484 4 10 6059.12008397958
8485 4 6 8780.39590404261
8486 4 4 1071.35057214447
8487 4 5 3899.88594962777
8488 4 79 7432.80572948731
8489 4 38 9773.98588498741
8490 4 54 5426.9056293781
8491 4 47 7041.75846243685
8492 4 52 6596.74243471566
8493 4 50 17933.0131070254
8494 4 16 9770.9885236104
8495 4 85 14999.576565522
8496 4 45 25624.5757338266
8497 4 44 11958.1367126628
8498 4 31 12295.0903879508
8499 4 2 9223.81865278859
8500 4 84 14228.158038127
8501 4 23 8942.3002746112
8502 5 82 18554.0835592973
8503 5 20 8023.99835315463
8504 5 12 10416.7355303651
8505 5 60 7196.3920816391
8506 5 24 4487.86253275697
8507 5 98 5390.87168666032
8508 5 37 13257.9239477452
8509 5 19 11442.3162587279
8510 5 28 9150.83224777261
8511 5 35 5401.27334624894
8512 5 48 7306.86905002376
8513 5 14 4608.28815302132
8514 5 30 7509.61029591332
8515 5 67 4739.31247648301
8516 5 33 6966.29944976288
8517 5 42 5758.56314023768
8518 5 87 3753.83992173649
8519 5 65 7035.24341588468
8520 5 77 18131.3577591623
8521 5 75 5688.87791133484
8522 5 78 9972.91670743495
8523 5 13 10005.9353993508
8524 5 73 13170.9325745419
8525 5 34 8832.49148524362
8526 5 39 4659.63518783052
8527 5 89 4558.63900766942
8528 5 81 5996.14336319412
8529 5 68 8000.59516269357
8530 5 40 5013.5922847345
8531 5 91 4509.56653443443
8532 5 66 5148.60329592733
8533 5 61 9569.39381771769
8534 5 7 5071.18579432192
8535 5 46 8198.89712784373
8536 5 92 17355.5245139839
8537 5 63 14013.0642062625
8538 5 53 6092.62813631226
8539 5 41 6223.33845874275
8540 5 71 5017.84437533977
8541 5 62 6391.4156778435
8542 5 90 9362.68918206021
8543 5 26 4159.63812462256
8544 5 59 5681.10753700783
8545 5 15 4524.04658718475
8546 5 9 9445.22408301437
8547 5 36 8770.68692486125
8548 5 1 10457.4694302413
8549 5 51 9422.76642116941
8550 5 25 5431.21209067968
8551 5 94 5128.80129284585
8552 5 43 8575.07377842233
8553 5 27 6692.0670157867
8554 5 88 9609.50370785513
8555 5 57 9501.25106873542
8556 5 56 9531.43177165025
8557 5 21 3824.72830546446
8558 5 97 4503.69018386096
8559 5 76 8946.80552911414
8560 5 11 12415.4445354629
8561 5 3 7655.75649478051
8562 5 86 11144.6596231383
8563 5 18 11295.63926957
8564 5 49 9544.73752505015
8565 5 55 10657.5877075335
8566 5 70 10754.4075395045
8567 5 80 5723.72617975351
8568 5 69 8503.33701804858
8569 5 95 3831.52472943656
8570 5 64 9138.54818641244
8571 5 8 6361.6354571668
8572 5 74 4796.02546256211
8573 5 32 9959.49322647496
8574 5 83 4451.06251131513
8575 5 29 10927.2029959162
8576 5 93 5440.89419155146
8577 5 72 7283.47811158582
8578 5 100 6898.66199920745
8579 5 99 6653.61028022946
8580 5 22 6478.82255257623
8581 5 58 7986.30674183598
8582 5 96 10577.1891721116
8583 5 17 7380.07535731121
8584 5 10 5821.54378818555
8585 5 6 8490.03412563791
8586 5 4 3899.88594962777
8587 5 5 972.105220396231
8588 5 79 7168.72356100882
8589 5 38 9471.98661287897
8590 5 54 5199.52865476407
8591 5 47 6795.2699782062
8592 5 52 6337.60098636208
8593 5 50 17504.5979794715
8594 5 16 9449.42204240947
8595 5 85 14611.5451667612
8596 5 45 25103.3479427449
8597 5 44 11603.7260567139
8598 5 31 11937.0762013947
8599 5 2 8913.40221585717
8600 5 84 13844.1364604053
8601 5 23 8629.03648554069
8602 79 82 25576.9981978278
8603 79 20 12825.8339848363
8604 79 12 15813.0355101958
8605 79 60 11797.3970697878
8606 79 24 8225.90360836602
8607 79 98 9426.71982981128
8608 79 37 19278.7875070968
8609 79 19 17055.4579851376
8610 79 28 14255.6569092469
8611 79 35 9441.78831077753
8612 79 48 11916.4457159501
8613 79 14 8371.96642663714
8614 79 30 12184.8815912918
8615 79 67 8571.27197535162
8616 79 33 11487.9696255361
8617 79 42 9888.61461116557
8618 79 87 7216.0714934776
8619 79 65 11568.2288991091
8620 79 77 25077.8206710056
8621 79 75 9837.87630811561
8622 79 78 15277.8597605069
8623 79 13 15304.4997918795
8624 79 73 19186.8355365599
8625 79 34 13855.7435918584
8626 79 39 8468.45302618647
8627 79 89 8325.69648673113
8628 79 81 10226.8303064815
8629 79 68 12800.0221517347
8630 79 40 8941.37986501803
8631 79 91 8270.88699470364
8632 79 66 9121.54164196802
8633 79 61 14758.9818684045
8634 79 7 9020.55532876021
8635 79 46 13054.9300263426
8636 79 92 24172.7829039542
8637 79 63 20199.0619274574
8638 79 53 10367.3946003794
8639 79 41 10511.3155133285
8640 79 71 8942.74385152623
8641 79 62 10757.271211525
8642 79 90 14511.2095717573
8643 79 26 7780.74638555968
8644 79 59 9828.04584307827
8645 79 15 8284.36000589316
8646 79 9 14626.5208611715
8647 79 36 13783.3509300227
8648 79 1 15877.6720188261
8649 79 51 14591.9342251485
8650 79 25 9499.1214635205
8651 79 94 9092.48216150732
8652 79 43 13550.3637865614
8653 79 27 11131.1699269105
8654 79 88 14829.4139069573
8655 79 57 14690.4856427293
8656 79 56 14718.1420757314
8657 79 21 7324.68815527579
8658 79 97 8249.03716720472
8659 79 76 14001.4008150652
8660 79 11 18260.7771722693
8661 79 3 12383.9904727831
8662 79 86 16729.4493087338
8663 79 18 16916.6570526231
8664 79 49 14746.987903132
8665 79 55 16113.128388555
8666 79 70 16232.1359696207
8667 79 80 9871.67498466821
8668 79 69 13447.9392628516
8669 79 95 7326.06751043518
8670 79 64 14254.3977563632
8671 79 8 10715.855629709
8672 79 74 8661.06421238919
8673 79 32 15276.8794535845
8674 79 83 8185.32260317678
8675 79 29 16459.2010823353
8676 79 93 9508.09073678598
8677 79 72 11918.1184150416
8678 79 100 11412.6732127339
8679 79 99 11092.7493098826
8680 79 22 10869.7034248312
8681 79 58 12782.1027313167
8682 79 96 16030.3355419401
8683 79 17 12029.2957416838
8684 79 10 10012.5170833365
8685 79 6 13431.8599882954
8686 79 4 7432.80572948731
8687 79 5 7168.72356100882
8688 79 79 3019.30739554993
8689 79 38 14655.3764081686
8690 79 54 9193.3639213653
8691 79 47 11282.191524458
8692 79 52 10693.4788069634
8693 79 50 24369.1961840536
8694 79 16 14644.9694333184
8695 79 85 20925.8039294853
8696 79 45 33205.6127369341
8697 79 44 17296.1769569323
8698 79 31 17698.3392109077
8699 79 2 13984.8196304901
8700 79 84 20019.3537478492
8701 79 23 13628.704044706
8702 38 82 29777.2479439636
8703 38 20 15852.1957943945
8704 38 12 19154.634800773
8705 38 60 14698.886355835
8706 38 24 10673.1674555364
8707 38 98 12040.0927138755
8708 38 37 22958.72690584
8709 38 19 20523.1337382464
8710 38 28 17426.1097829264
8711 38 35 12065.5466244326
8712 38 48 14829.6235786785
8713 38 14 10851.141894476
8714 38 30 15133.1988580725
8715 38 67 11079.0689981364
8716 38 33 14361.2277964675
8717 38 42 12563.4556804566
8718 38 87 9513.0885073535
8719 38 65 14454.6504703975
8720 38 77 29245.2485353002
8721 38 75 12503.1004199912
8722 38 78 18563.858581869
8723 38 13 18587.4647117243
8724 38 73 22854.6390338801
8725 38 34 16984.7500144537
8726 38 39 10942.8907588842
8727 38 89 10794.1242326888
8728 38 81 12947.7286197012
8729 38 68 15834.724977044
8730 38 40 11493.8695793369
8731 38 91 10726.3318619743
8732 38 66 11691.231815888
8733 38 61 17998.2312320888
8734 38 7 11581.103422914
8735 38 46 16105.4029883617
8736 38 92 28267.5794009199
8737 38 63 23951.9377170461
8738 38 53 13096.3121044415
8739 38 41 13257.083390711
8740 38 71 11509.2950192113
8741 38 62 13538.970818866
8742 38 90 17701.3964032925
8743 38 26 10174.6696124929
8744 38 59 12490.6873520684
8745 38 15 10736.6224709121
8746 38 9 17812.9640043897
8747 38 36 16917.5643977769
8748 38 1 19224.7417806291
8749 38 51 17786.9579038417
8750 38 25 12123.868064813
8751 38 94 11659.2443167484
8752 38 43 16640.5708625784
8753 38 27 13958.1137903149
8754 38 88 18062.8212378562
8755 38 57 17900.4495273527
8756 38 56 17960.9723450382
8757 38 21 9655.41023024392
8758 38 97 10703.6602383375
8759 38 76 17149.9522559451
8760 38 11 21841.134495171
8761 38 3 15352.5120980851
8762 38 86 20146.4754148281
8763 38 18 20355.1547512736
8764 38 49 17975.9535068609
8765 38 55 19487.5147934612
8766 38 70 19587.7273097772
8767 38 80 12540.7921468463
8768 38 69 16545.3323279661
8769 38 95 9658.89081497126
8770 38 64 17433.8969970799
8771 38 8 13502.2973194666
8772 38 74 11174.1073040453
8773 38 32 18546.4585435622
8774 38 83 10629.2406149941
8775 38 29 19856.6267406799
8776 38 93 12130.8077768689
8777 38 72 14820.9184182281
8778 38 100 14259.5726528198
8779 38 99 13909.4132345959
8780 38 22 13666.5118965803
8781 38 58 15808.7553439863
8782 38 96 19396.0214328254
8783 38 17 14969.1365311781
8784 38 10 12702.7821516706
8785 38 6 16507.4911261621
8786 38 4 9773.98588498741
8787 38 5 9471.98661287897
8788 38 79 14655.3764081686
8789 38 38 4571.37284017188
8790 38 54 11778.6814533478
8791 38 47 14110.9569956766
8792 38 52 13474.5315521581
8793 38 50 28472.5100106528
8794 38 16 17859.9968998273
8795 38 85 24744.2962641103
8796 38 45 37969.0512129821
8797 38 44 20790.2440014559
8798 38 31 21224.5484391279
8799 38 2 17111.9994778264
8800 38 84 23740.5123081999
8801 38 23 16734.5384436452
8802 54 82 21723.8645817046
8803 54 20 10162.0729820601
8804 54 12 12843.818826322
8805 54 60 9235.29453304381
8806 54 24 6114.85373482742
8807 54 98 7164.1842998614
8808 54 37 15965.353577135
8809 54 19 13958.465908964
8810 54 28 11432.2707281317
8811 54 35 7177.64356063564
8812 54 48 9340.9969059097
8813 54 14 6250.59507242056
8814 54 30 9594.74943707393
8815 54 67 6417.20077453236
8816 54 33 8966.52617480254
8817 54 42 7578.9404875298
8818 54 87 5252.28742057824
8819 54 65 9049.8049862808
8820 54 77 21295.6911071409
8821 54 75 7515.25480632884
8822 54 78 12348.7704599124
8823 54 13 12388.1658341685
8824 54 73 15868.7185918662
8825 54 34 11082.8509371127
8826 54 39 6322.06848974692
8827 54 89 6201.57519443545
8828 54 81 7860.65623859094
8829 54 68 10132.0282177835
8830 54 40 6735.82168465321
8831 54 91 6142.6568951701
8832 54 66 6885.31246202677
8833 54 61 11886.1477471381
8834 54 7 6802.24521658184
8835 54 46 10361.8280211821
8836 54 92 20441.6421182197
8837 54 63 16817.1441378524
8838 54 53 7976.87168046786
8839 54 41 8110.7857173855
8840 54 71 6740.54775753708
8841 54 62 8322.82131969839
8842 54 90 11655.4258502038
8843 54 26 5732.11869566452
8844 54 59 7501.63220414014
8845 54 15 6160.22529842534
8846 54 9 11755.4583332319
8847 54 36 10993.9515297478
8848 54 1 12877.0077411116
8849 54 51 11728.887736412
8850 54 25 7206.32702327246
8851 54 94 6863.42570907942
8852 54 43 10780.9849244741
8853 54 27 8644.39225584152
8854 54 88 11921.4812333175
8855 54 57 11810.6482573329
8856 54 56 11836.8633006021
8857 54 21 5332.77280051715
8858 54 97 6131.25075033567
8859 54 76 11195.1591901073
8860 54 11 15025.7442994085
8861 54 3 9750.18955759761
8862 54 86 13632.9205238088
8863 54 18 13805.1758093956
8864 54 49 11858.7082505529
8865 54 55 13095.1409623727
8866 54 70 13189.6995118634
8867 54 80 7538.42612825724
8868 54 69 10695.2485905592
8869 54 95 5338.82712368836
8870 54 64 11402.869915453
8871 54 8 8277.89284295011
8872 54 74 6476.67757358853
8873 54 32 12325.8180695755
8874 54 83 6070.52291996145
8875 54 29 13393.2751753943
8876 54 93 7216.55083978835
8877 54 72 9326.7238236226
8878 54 100 8878.92769428294
8879 54 99 8610.83240106503
8880 54 22 8412.65758936932
8881 54 58 10110.6691520512
8882 54 96 13002.4532124979
8883 54 17 9427.51472023501
8884 54 10 7661.68658438903
8885 54 6 10678.7410191529
8886 54 4 5426.9056293781
8887 54 5 5199.52865476407
8888 54 79 9193.3639213653
8889 54 38 11778.6814533478
8890 54 54 1797.96814207446
8891 54 47 8768.2512112672
8892 54 52 8249.03315128576
8893 54 50 20609.2018739413
8894 54 16 11762.4276372066
8895 54 85 17453.5437210385
8896 54 45 28797.536142525
8897 54 44 14154.2114757108
8898 54 31 14527.2377175915
8899 54 2 11164.7231938859
8900 54 84 16611.9355048222
8901 54 23 10855.351816591
8902 47 82 24857.9426053421
8903 47 20 12329.8326473861
8904 47 12 15257.8302731434
8905 47 60 11312.5221853508
8906 47 24 7819.33456236688
8907 47 98 9003.66782306172
8908 47 37 18660.9091687766
8909 47 19 16495.3216928617
8910 47 28 13723.5300663981
8911 47 35 9013.26462541328
8912 47 48 11423.3121365251
8913 47 14 7978.95827035888
8914 47 30 11697.300450286
8915 47 67 8155.7514853755
8916 47 33 11011.8860453221
8917 47 42 9472.42797703855
8918 47 87 6847.43827080177
8919 47 65 11094.4950302957
8920 47 77 24388.0716609799
8921 47 75 9401.32846420581
8922 47 78 14729.2510305829
8923 47 13 14749.650109717
8924 47 73 18560.4565737469
8925 47 34 13336.3346204976
8926 47 39 8065.71165540275
8927 47 89 7925.00994300853
8928 47 81 9782.41273411031
8929 47 68 12293.8150193037
8930 47 40 8517.60770916448
8931 47 91 7861.79504301432
8932 47 66 8699.70463481511
8933 47 61 14223.507916263
8934 47 7 8592.9868797375
8935 47 46 12551.7851069261
8936 47 92 23482.0338604309
8937 47 63 19561.5576806555
8938 47 53 9909.07292833866
8939 47 41 10066.889291281
8940 47 71 8520.75374889201
8941 47 62 10293.6658446391
8942 47 90 13983.5439487519
8943 47 26 7383.86708249164
8944 47 59 9389.70878834437
8945 47 15 7877.95079813611
8946 47 9 14089.1249345342
8947 47 36 13253.3106101843
8948 47 1 15311.9252070757
8949 47 51 14049.039099509
8950 47 25 9059.12358886741
8951 47 94 8662.6496675387
8952 47 43 13018.515411908
8953 47 27 10667.8922136637
8954 47 88 14280.1051936745
8955 47 57 14144.203835882
8956 47 56 14180.8515107216
8957 47 21 6939.97769148415
8958 47 97 7848.74667803107
8959 47 76 13477.6107471592
8960 47 11 17654.0422587784
8961 47 3 11886.8375882404
8962 47 86 16147.3922135245
8963 47 18 16330.610582709
8964 47 49 14205.9141306732
8965 47 55 15548.4102341459
8966 47 70 15656.0907597046
8967 47 80 9439.70208689986
8968 47 69 12928.5237983389
8969 47 95 6950.7487761488
8970 47 64 13706.0711425178
8971 47 8 10247.5501712804
8972 47 74 8240.05039516253
8973 47 32 14716.4040928765
8974 47 83 7776.01704762509
8975 47 29 15873.8421754686
8976 47 93 9071.01943070489
8977 47 72 11422.8956269139
8978 47 100 10923.1562417147
8979 47 99 10615.1773010332
8980 47 22 10404.9726555251
8981 47 58 12271.9767222501
8982 47 96 15463.3681133443
8983 47 17 11536.926745622
8984 47 10 9561.36771358754
8985 47 6 12906.573169341
8986 47 4 7041.75846243685
8987 47 5 6795.2699782062
8988 47 79 11282.191524458
8989 47 38 14110.9569956766
8990 47 54 8768.2512112672
8991 47 47 2775.90404529744
8992 47 52 10227.7546160046
8993 47 50 23649.413306907
8994 47 16 14077.8324249006
8995 47 85 20250.0771342006
8996 47 45 32358.4858419218
8997 47 44 16694.3542834233
8998 47 31 17085.7718044974
8999 47 2 13440.4665373788
9000 47 84 19362.0267331123
9001 47 23 13091.693236498
9002 52 82 24012.590477872
9003 52 20 11714.6176526611
9004 52 12 14574.8176983959
9005 52 60 10752.9053674909
9006 52 24 7343.75037675391
9007 52 98 8478.48035489412
9008 52 37 17934.6552168737
9009 52 19 15777.9877671486
9010 52 28 13077.1914624364
9011 52 35 8496.77717294088
9012 52 48 10840.2201560283
9013 52 14 7478.67214131884
9014 52 30 11100.0777093904
9015 52 67 7668.10198937949
9016 52 33 10439.128571811
9017 52 42 8911.50460419786
9018 52 87 6376.19177376239
9019 52 65 10506.4046806517
9020 52 77 23528.986354113
9021 52 75 8863.07703583173
9022 52 78 14072.8892572317
9023 52 13 14078.2555369351
9024 52 73 17837.323487117
9025 52 34 12691.2783490149
9026 52 39 7569.98008894296
9027 52 89 7440.50001256504
9028 52 81 9251.82241308032
9029 52 68 11702.4192839149
9030 52 40 8022.41795875974
9031 52 91 7390.3544084468
9032 52 66 8184.18219664535
9033 52 61 13571.8205371235
9034 52 7 8102.34250270974
9035 52 46 11932.7919170986
9036 52 92 22667.0015852052
9037 52 63 18819.555042324
9038 52 53 9393.52911400444
9039 52 41 9502.36416395553
9040 52 71 8030.29328268993
9041 52 62 9738.87966414288
9042 52 90 13325.2617013166
9043 52 26 6928.43201670979
9044 52 59 8861.20997752421
9045 52 15 7396.47361777964
9046 52 9 13424.9046786508
9047 52 36 12637.9127284105
9048 52 1 14644.5456361071
9049 52 51 13393.2181941286
9050 52 25 8553.8646029188
9051 52 94 8151.04833625712
9052 52 43 12405.4710271287
9053 52 27 10098.0289844489
9054 52 88 13625.1494943153
9055 52 57 13500.0867422981
9056 52 56 13541.5682322786
9057 52 21 6497.24964348652
9058 52 97 7361.39540838995
9059 52 76 12846.4964235885
9060 52 11 16936.0302786075
9061 52 3 11288.9204641064
9062 52 86 15465.0783530557
9063 52 18 15651.4864691016
9064 52 49 13549.052619578
9065 52 55 14877.9997775223
9066 52 70 14955.3894707642
9067 52 80 8896.80232932519
9068 52 69 12334.4638958611
9069 52 95 6496.7727214919
9070 52 64 13086.8933696913
9071 52 8 9711.73059042131
9072 52 74 7748.70372390878
9073 52 32 14045.2750392788
9074 52 83 7297.99145050499
9075 52 29 15182.5669297746
9076 52 93 8559.24405647147
9077 52 72 10836.0315939851
9078 52 100 10361.7545611269
9079 52 99 10061.321158268
9080 52 22 9853.81945259697
9081 52 58 11678.0104201334
9082 52 96 14791.841507663
9083 52 17 10955.4605795604
9084 52 10 9028.00315242974
9085 52 6 12275.428606566
9086 52 4 6596.74243471566
9087 52 5 6337.60098636208
9088 52 79 10693.4788069634
9089 52 38 13474.5315521581
9090 52 54 8249.03315128576
9091 52 47 10227.7546160046
9092 52 52 2495.42554447564
9093 52 50 22839.8031853234
9094 52 16 13450.4429237564
9095 52 85 19506.7678994251
9096 52 45 31418.5168356939
9097 52 44 15997.9621407996
9098 52 31 16390.5156052899
9099 52 2 12814.816507863
9100 52 84 18625.7153560848
9101 52 23 12489.4508524282
9102 50 82 43111.1405787015
9103 50 20 25874.8064784713
9104 50 12 30052.2441160465
9105 50 60 24433.1111596885
9106 50 24 19165.1896106646
9107 50 98 20955.994686994
9108 50 37 34813.1780829195
9109 50 19 31767.2916615022
9110 50 28 27884.9066071736
9111 50 35 20989.8425864089
9112 50 48 24591.6933927576
9113 50 14 19352.8507533878
9114 50 30 24969.1663515882
9115 50 67 19674.537950511
9116 50 33 23981.0729918132
9117 50 42 21607.6880534972
9118 50 87 17569.0375196095
9119 50 65 24086.3862962197
9120 50 77 42437.4355136133
9121 50 75 21556.3563955676
9122 50 78 29310.6179744499
9123 50 13 29369.4029922105
9124 50 73 34705.1526390339
9125 50 34 27325.791291794
9126 50 39 19515.1032829465
9127 50 89 19309.85414215
9128 50 81 22149.1057525165
9129 50 68 25871.4055550758
9130 50 40 20237.3785540727
9131 50 91 19216.8945129699
9132 50 66 20495.4397203174
9133 50 61 28598.5320133163
9134 50 7 20365.6545477396
9135 50 46 26212.936644964
9136 50 92 41297.19153446
9137 50 63 36049.2272823466
9138 50 53 22366.7807890408
9139 50 41 22530.098993885
9140 50 71 20243.0725849676
9141 50 62 22901.5949820959
9142 50 90 28263.88052472
9143 50 26 18481.4232767619
9144 50 59 21569.1271243571
9145 50 15 19238.5221564576
9146 50 9 28418.5036608715
9147 50 36 27262.9353579266
9148 50 1 30172.0131750546
9149 50 51 28378.0199983144
9150 50 25 21064.5205868316
9151 50 94 20456.8397498315
9152 50 43 26923.5672275011
9153 50 27 23460.1768163482
9154 50 88 28693.0249852761
9155 50 57 28530.305140176
9156 50 56 28541.2767577795
9157 50 21 17765.6304744273
9158 50 97 19176.8631542634
9159 50 76 27552.3183123556
9160 50 11 33399.0021834124
9161 50 3 25258.7236865993
9162 50 86 31328.2148166707
9163 50 18 31586.001207854
9164 50 49 28593.0491152233
9165 50 55 30502.7041167755
9166 50 70 30610.4454000002
9167 50 80 21601.6221247002
9168 50 69 26790.1555060487
9169 50 95 17766.2051045037
9170 50 64 27916.3072402391
9171 50 8 22882.5404547099
9172 50 74 19807.3094598983
9173 50 32 29337.109604332
9174 50 83 19090.8781741857
9175 50 29 30960.7798467578
9176 50 93 21072.2147464978
9177 50 72 24589.0856525365
9178 50 100 23872.5322706361
9179 50 99 23420.2399747874
9180 50 22 23085.2606745892
9181 50 58 25855.4152903947
9182 50 96 30371.2919746091
9183 50 17 24749.9986585548
9184 50 10 21830.5836775215
9185 50 6 26753.882928797
9186 50 4 17933.0131070254
